,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Switch Multi-family Heating-District heating (Thousand households),132.81694468979723,130.52959928201543,130.2487359165526,129.95170027876586,129.63841318958634,129.30875404835908,128.96278491843356,128.59967288730238,128.21857270581793,127.82084183666751,127.69628094818341,114.83875252035575,114.78718771822247,114.76645883122487,114.77400659819045,114.80837841055238
Switch Multi-family Natural gas-Performance boiler (Thousand households),267.3710158474029,266.7426581833955,261.2012691189577,258.6888880156088,257.1271137424817,254.63058031829019,251.79581279055841,260.18666126068223,257.70008002821675,255.25167998250646,254.10352594096273,260.4109525892291,259.41533422503437,258.4085966454993,257.3852337250943,256.34085607240894
Switch Multi-family Wood fuel-Performance boiler (Thousand households),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switch Single-family Electricity-Heat pump water (Thousand households),122.33020588496461,123.03159445803713,123.72978146285372,125.07888070178642,125.49497494380199,127.82022320512085,128.55069210456872,94.23360588502501,94.77372636538198,95.33441651149057,96.35122394220838,97.39982527117682,98.37891129455949,99.3528758730992,100.32087667999058,101.27518956891062
Switch Single-family Electricity-Performance boiler (Thousand households),141.37323281700952,138.5874995151416,160.92935489454828,160.5751377769164,159.31667316149063,160.1485634761771,171.6184069374067,219.75348663027137,222.14125703608914,224.53576176862165,228.59826620805248,230.12632649122688,233.986776144376,237.8049842587531,241.57331309690568,245.26552119071368
Switch Single-family Heating-District heating (Thousand households),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switch Single-family Natural gas-Performance boiler (Thousand households),243.06554654525257,240.78539932661513,234.63354811843521,225.8744349970787,223.73367206597834,213.92254233651317,206.4952808659496,249.4220688097048,246.26283302609912,243.0554191906648,241.0579869269011,240.40522854364343,238.06986783825414,235.5914579916648,232.9665187827073,230.19356654645208
Switch Single-family Wood fuel-Performance boiler (Thousand households),232.6910966960286,231.43277665879725,208.90623402437006,211.5978898590677,209.45312791630505,211.04776148906782,201.13240860346087,139.4787535042025,136.88871418538434,134.33253600639813,132.66406764973019,132.19770416460784,130.77356999421278,129.44697400731104,128.19021636989154,127.00175161600029
Investment total Multi-family - Owner-occupied (Billion euro),1.4610606210218675,1.4700334774937367,1.653063059343575,1.6461124274364507,1.6036702873410442,1.5948895797182916,1.5769481405639927,1.4562069392069683,1.4406071864616234,1.425004389298292,1.414367155019283,1.4247358595735604,1.414285262566642,1.403602405701263,1.3926792476917775,1.3815039389244044
Investment total Multi-family - Privately rented (Billion euro),1.5858793804192288,1.5913380340636032,1.6846311772252798,1.679261573279727,1.6627577310731874,1.65590904497547,2.0609846197721855,1.8749241997733916,1.8145049432340052,2.2374527627394194,2.1363927568919476,2.070565307287378,1.9911646739298259,1.9197741177688512,1.8553744697513488,2.4577326768039764
Investment total Multi-family - Social-housing (Billion euro),1.3747176377545156,1.3811761530590565,1.458819298059232,1.454295582215454,1.4270602407530963,1.4217825888584534,1.4123507781605593,1.344308618902863,1.3336903701628404,1.3231714890376856,1.3175749176780414,1.332344334712212,1.3273872667039956,1.3223467016878834,1.3172041081569295,1.3119408060081423
Investment total Single-family - Owner-occupied (Billion euro),11.259361994555672,11.401978171876442,11.601396472456313,11.459220343419835,10.415460500598469,10.32104280960517,10.098538379772116,8.805004001934288,8.70545545667564,8.607293150697016,8.537523350865886,8.516008047674408,8.448173614276381,8.424169738255356,8.350872995022325,8.340054223395649
Investment total Single-family - Privately rented (Billion euro),1.2184927316834098,1.2290571032921818,1.160197811271209,1.1540608745632994,1.1078660591132055,1.1026973819325967,1.6400321592658171,1.4102593284307396,1.3267203391688018,2.0974963228121086,1.9419077990280196,1.8080480437305615,1.6869186411979067,1.5805004613347158,1.4868172020723214,1.9799490940625393
Investment total Single-family - Social-housing (Billion euro),0.4583319675364223,0.4655872302758766,0.4031710329886139,0.40312860455946725,0.3925893423199212,0.3928682769479587,0.3874455457707347,0.348887579838688,0.34646981630643187,0.3440183531747196,0.342727971166538,0.34258667828247186,0.34107126803532695,0.3395056830190035,0.33788116931168044,0.3361901313364148
Subsidies total Multi-family - Owner-occupied (Million euro),140.02686957137408,150.9864017629236,314.42611151793653,311.7427778047388,285.0349694522528,272.39299464255083,269.12142534487424,137.692310207887,135.74436785338287,133.80754607307344,132.0455810010504,132.01499243291028,130.2495517156826,128.4801971568775,126.70767594114785,124.93231095886097
Subsidies total Multi-family - Privately rented (Million euro),131.26000146210285,138.58061380511478,241.90547157574488,241.12058247683632,232.29862004729483,220.48703672295386,359.6584304885221,197.02239855418264,181.78771620500538,318.97607223896665,288.53391385065277,263.05647938299563,239.5864791353385,218.85447218597275,200.53740863329602,369.9005829352045
Subsidies total Multi-family - Social-housing (Million euro),108.21012281174592,117.62611875665637,179.0489157830706,176.42407138633223,157.81009880406236,141.24400345952753,139.75721845700303,78.63399949686108,77.55225278727914,76.4817067057164,75.42908319709768,75.15069108876773,74.10101500983637,73.05633423044866,72.01676164320338,70.98244115203335
Subsidies total Single-family - Owner-occupied (Million euro),3788.162495245741,3935.7694693779613,3571.6124422810353,3494.5842825829554,2983.5533247167396,2910.6316818261157,2845.3672161428162,1422.923226853091,1403.2032820926247,1383.8196911947725,1366.7947436010888,1360.5801562841978,1344.2601765473505,1343.2342005153184,1325.3822684328863,1340.029907545028
Subsidies total Single-family - Privately rented (Million euro),396.7948375411567,409.3639356203948,290.4515700920508,287.2787493313115,265.8425743415531,257.52726967782223,410.6952298874955,216.9225494072625,197.46517134413034,395.9487436521031,357.1514775886485,323.3918146396625,293.1927452402367,266.67176693260296,243.29513065044495,348.3620944082153
Subsidies total Single-family - Social-housing (Million euro),137.58193957059632,143.74247689950934,62.40645133805068,61.79580279134585,57.68562287701778,52.29591189330844,51.40425925471956,16.525977374960128,16.407529750445004,16.288161981856984,16.17852502261415,16.171205397347364,16.054456213856067,15.93616441889448,15.816192406632096,15.694433811355857
COFP (Billion euro),0.022496790055469257,0.02490495459472056,0.024395319955497853,0.020630980984577444,0.01616462236595819,0.016246800755622872,0.019240932510512503,0.00019897414677455378,0.0006077077558964574,0.004274873815818154,0.004449250982402142,0.0049011012481374495,0.004960397261982082,0.005173033939559069,0.005244612130509718,0.008356430579446477
Cost energy (Billion euro),20.17269826376832,20.26624225828084,20.37839825639709,20.396716158081706,20.512749712834967,20.635237302758025,20.379247988696946,20.35841802109817,20.34125375403889,20.290380782340055,20.245691857180017,20.526636388088722,20.5195076240607,20.515094355061798,20.513699046504804,20.476416159454352
Cost emission (Billion euro),3.374827285425127,4.094226830667724,4.735466780533468,5.305300437820919,5.91877033053945,6.45539074294202,6.965980521158274,7.519689256789378,8.009015187588775,8.464433951307722,8.934980551772012,9.307067613846161,9.89904385154252,10.492428034772466,10.967844526042201,11.347792073385275
Cost heath (Billion euro),6.040668588427528,5.890805070053396,5.710936568988684,5.535505462669452,5.387171399206978,5.241762833148479,4.958782459220751,4.730833570810173,4.524381138970924,4.232744774343643,3.9714023361996595,3.736840052856493,3.5252894673754014,3.333276067018716,3.1597233287730817,2.9960554353063054
Loss thermal comfort (Billion euro),0.03192808167175101,0.008007007925190351,-0.03920773886368969,0.1041591449453829,-0.0038733886842882287,-0.011291189084981834,-0.13545214126267652,-0.03945881503923364,-0.03830374736793697,-0.04540935200499549,-0.04263795038280292,0.048180208364247905,-0.03949557588127729,-0.037495356034013855,-0.03547162093555048,-0.04287545125712906
Cost heater (Billion euro),1.3483119078835815,2.0533500546838366,2.7487490100751586,3.4435187279530988,4.134753419037967,4.824965108126518,5.505311033821032,6.1103597695323675,6.711042729252457,7.307351969312042,7.902822925346639,8.502371713314822,9.10105026475906,9.698776241700452,10.295437706154296,10.890905115587431
Cost insulation (Billion euro),0.6795978024656308,1.0586604448781445,1.467189198952382,1.8675513563871964,2.208497405227277,2.543932753247405,2.922879477248378,3.2580162590802146,3.582245187172969,3.9656718716246977,4.331735122766181,4.68440974229945,5.022815772962561,5.350480806216882,5.665921676499411,6.038105799861972
Running cost (Billion euro),31.648031929641938,33.37129166648913,35.001532076083095,36.652751287857754,38.158068878162354,39.689997551137466,40.5967493388827,41.93785806227107,43.12963424965608,44.21517399692317,45.343994842881706,46.8055057187699,48.02821140481897,49.352560148736295,50.56715466303824,51.706399132338206
CBA Consumption saving (TWh),3.0183334241856414,2.834582005257289,2.7037160012430945,4.089285982205695,2.579448271178535,2.486380154629046,1.9999535321107942,2.22232062877481,2.1517613008414855,2.558377273812823,2.44986879535179,3.208834453444979,2.2795176975397453,2.2116715298452334,2.140208013705177,2.5898027594472524
CBA Consumption saving insulation (TWh),1.844353010033476,1.8753946290256152,2.0509064655611033,1.9867712853927089,1.627356740830004,1.5766423956806184,1.9297340031574854,1.701390329204764,1.6100382507355384,1.9963685338651949,1.8645793756041642,1.7588437469178662,1.6494892513767574,1.5604780148173443,1.4682135665543057,1.8974000852483452
CBA Consumption saving switch fuel (TWh),0.017765580657607555,0.03614730146519184,0.2172205975130608,0.221796135872478,0.23783981191477824,0.2756108477196984,0.3701126052364197,0.2777941021201606,0.3015471098220084,0.3247727215741308,0.3512977195241797,0.3769622388734782,0.4020569363358159,0.42674202309147546,0.4510761390528302,0.47501122477534485
CBA Consumption saving EE (TWh),1.862118590691084,1.911541930490807,2.2681270630741643,2.2085674212651867,1.8651965527447827,1.8522532434003167,2.2998466083939055,1.9791844313249245,1.911585360557547,2.321141255439325,2.2158770951283437,2.135805985791344,2.051546187712573,1.98722003790882,1.919289705607136,2.3724113100236903
CBA Consumption saving prices (TWh),1.156,0.923,0.436,1.881,0.714,0.634,-0.3,0.243,0.24,0.237,0.234,1.073,0.228,0.224,0.221,0.217
CBA Rebound EE (TWh),0.9189524078830228,0.9159868808752656,0.8671848683584217,0.8730073131650393,0.8098945315117172,0.7974778357181559,0.8016606791836901,0.5909796625547303,0.5680268126440282,0.61578024390516,0.5890606127064512,0.5652488463314269,0.5424222216177907,0.5223118947896537,0.5019955390871698,0.5647666528502092
CBA Consumption saving EE (Billion euro),0.16486357278643496,0.17026336526852368,0.18816018806807774,0.18378167858171612,0.15715262880662662,0.1552753760889466,0.19325249942754377,0.16083524705108854,0.15396113422449792,0.1921764687332115,0.1817406269343156,0.1759904004894827,0.1671301993283368,0.15992897191958835,0.152255563813836,0.19104208740620193
CBA Consumption saving prices (Billion euro),0.079,0.064,0.031,0.126,0.052,0.047,-0.037,0.017,0.017,0.017,0.017,0.076,0.017,0.017,0.017,0.017
CBA Thermal comfort EE (Billion euro),0.08107191832824899,0.08199299207480965,0.08020773886368969,0.08184085505461709,0.07587338868428822,0.07529118908498184,0.07945214126267651,0.05945881503923364,0.057303747367936975,0.0644093520049955,0.061637950382802925,0.059819791635752094,0.05749557588127729,0.05549535603401385,0.05347162093555048,0.06087545125712906
CBA Emission direct (Billion euro),0.3716840133375456,0.3808027535763409,0.3822673054741619,0.5178357993853983,0.4186936874304194,0.4360514044522334,0.4396235064672864,0.3735679119002842,0.38226032937426757,0.4170539185092828,0.42477500063836465,0.5162492418488133,0.55984710894544,0.573215228246219,0.7158100996597374,0.9141552292202137
CBA Health cost (Billion euro),0.14928977142882704,0.14986351837413192,0.1798685010647123,0.1754311063192322,0.1483340634624737,0.1454085660584994,0.2829803739277281,0.2279488884105776,0.20645243183924933,0.2916363646272808,0.2613424381439833,0.23456228334316664,0.2115505854810915,0.19201340035668535,0.17355273824563433,0.16366789346677635
CBA benefits (Billion euro),0.8459092758810566,0.8469226292938061,0.8615037334706417,1.0848894393409636,0.8520537683838079,0.8590265356846611,0.9583085210852348,0.838810862401184,0.8169776428059519,0.9822761038747706,0.9464960160994664,1.0626217173172146,1.0130234696361455,0.9976529565565064,1.1120900226547583,1.3467406613503212
CBA Thermal loss prices (Billion euro),-0.113,-0.09,-0.041,-0.186,-0.072,-0.064,0.056,-0.02,-0.019,-0.019,-0.019,-0.108,-0.018,-0.018,-0.018,-0.018
CBA Annuities insulation (Billion euro),-0.36823909969743074,-0.3790626424125137,-0.4085287540742376,-0.40036215743481435,-0.34094604884008084,-0.33543534802012837,-0.37894672400097285,-0.33513678183183626,-0.32422892809275455,-0.38342668445172884,-0.366063251141484,-0.35267461953326856,-0.33840603066311126,-0.3276650332543209,-0.315440870282529,-0.37218412336256074
CBA Annuities heater (Billion euro),-0.7067798417294519,-0.705038146800255,-0.6953989553913221,-0.6947697178779404,-0.6912346910848677,-0.690211689088551,-0.6803459256945136,-0.605048735711335,-0.600682959720089,-0.5963092400595851,-0.5954709560345974,-0.599548787968184,-0.5986785514442372,-0.5977259769413927,-0.5966614644538428,-0.5954674094331361
CBA Carbon Emission indirect (Billion euro),-0.009284282369818108,-0.011796320640494793,-0.01490679146742676,-0.016906149435941452,-0.017025348560850636,-0.01873759136760835,-0.023407489298304485,-0.022884856860139375,-0.024090459391562784,-0.030358824101112507,-0.0313128256233862,-0.0322565641330381,-0.034109904750898035,-0.0360256553105326,-0.03764341962294315,-0.048337145033201336
