Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Privately rented,C5,C5,Multi-family,Electricity-Heat pump water,D,786.0160703971857,967.3437716684743,1144.2595403295124,1327.6826453162057,1509.4119515827106,1695.5464114683348,1890.0582315651843,1983.4263633127243,2076.5185544365695,2169.347743909698,2262.4220965599143,2357.7276705349755,2453.2640074647225,2548.9748261786685,2644.798292214594,2740.6667697504067
Privately rented,C5,C5,Multi-family,Electricity-Performance boiler,B,1394.3190843761163,1792.6959656264353,2191.0728468767543,2589.4497281270733,2987.8266093773923,3386.2034906277113,3784.5803718780303,4182.957253128349,4581.334134378668,4979.711015628986,5378.087896879305,5809.1824859395165,6240.277074999728,6671.37166405994,7102.466253120151,7533.560842180363
Privately rented,C5,C5,Multi-family,Electricity-Performance boiler,C,84205.68586624596,83523.13281947597,83022.36618325087,82496.25568661625,81907.24922121054,81297.8015189651,84080.22775467983,86706.08118975128,88891.75776710638,94676.4564687251,99579.82438733365,103835.03753524591,107414.44094594063,110397.54115058071,112855.10466719259,116638.53004600784
Privately rented,C5,C5,Multi-family,Electricity-Performance boiler,D,47093.50648632268,46307.64733346584,45531.370501809324,44753.05071060791,43970.77245023312,43187.5947035705,43183.92616274939,43314.82241247577,43348.2064101321,44532.83519175019,45463.181688679986,46221.03644712432,46786.542082778265,47183.82247582264,47434.313731050715,48468.45455592414
Privately rented,C5,C5,Multi-family,Electricity-Performance boiler,E,44002.25894205102,42611.38467373491,41216.325410908896,39842.683595747425,38491.57662771733,37164.01045556747,35885.45881305669,34848.24279276904,33823.22532488353,32811.24830718241,31802.59183755773,30831.904801850425,29864.621917446773,28902.25711928506,27946.12414692982,24297.699005959803
Privately rented,C5,C5,Multi-family,Electricity-Performance boiler,F,61389.26963184874,60493.43446121435,59491.35428008782,58476.614951937,57464.1290449575,56439.329424090436,55418.61372427766,54373.600706178346,53305.266974400685,46995.24937693763,41412.13216477574,36523.42174351688,32195.449945187276,28366.203300087975,24980.28589435087,21988.311813616903
Privately rented,C5,C5,Multi-family,Electricity-Performance boiler,G,48867.03527417461,47758.06686201284,46564.09104715399,45377.13380757202,44210.7393520427,43051.311653512406,37734.630834122676,33076.06142059488,28987.257798462404,25400.06990129668,22250.703423845105,19511.867253908615,17105.835081368892,14993.283725108427,13139.397047279059,11513.401760448422
Privately rented,C5,C5,Multi-family,Heating-District heating,A,1991.8844062515946,3087.4208296899715,4182.957253128348,5278.493676566725,6374.030100005102,7469.566523443479,8565.102946881856,9660.639370320234,10756.175793758612,11851.71221719699,12947.248640635367,14671.626996876214,16396.00535311706,18120.383709357906,19844.762065598752,21569.1404218396
Privately rented,C5,C5,Multi-family,Heating-District heating,B,4059.8242255501805,5194.046803791846,6375.460213319143,7576.310617280096,8790.453404241947,10024.090544604123,11277.225452607297,12571.352961675748,13906.599603976047,15279.949832907298,16724.458652217643,18013.663437506526,19352.701465417278,20737.339857775783,22163.735572667174,24132.79864825853
Privately rented,C5,C5,Multi-family,Heating-District heating,C,9329.642413999414,10581.221494743857,11835.40313927556,13083.918203695113,14325.181454223044,15560.998711661836,16791.272235605502,18021.77846324708,19252.019950761212,20481.197641254184,21720.706617227894,22768.64927486579,23821.747998385927,24878.568085521147,25937.814138596776,27480.98062986506
Privately rented,C5,C5,Multi-family,Heating-District heating,D,17852.874095012976,18642.72521750914,19419.36737659392,20200.18672975769,20988.434092335243,21780.142133646365,22574.79693338628,23371.351602731113,24167.030792892565,24961.06777472641,25710.29815498321,26303.76894734036,26866.50981666669,27401.494020402886,27911.390090290108,29680.430342746888
Privately rented,C5,C5,Multi-family,Heating-District heating,E,19040.814251929824,19594.22723912481,20100.6406069176,20581.316011054078,21039.760640001477,21471.523134049505,21876.115828228736,22224.58377784937,22516.534572197037,22756.007754557704,22940.47677290974,22972.813233335677,22961.932993386527,22909.88722416254,22818.450211185635,20420.28876884836
Privately rented,C5,C5,Multi-family,Natural gas-Performance boiler,C,80922.73108388916,81921.48545023699,83075.73494758095,84222.60319621603,85325.23444541491,86407.62392126046,87468.67303264445,88543.33385194858,89602.78882198801,90646.81778388152,91700.98116499074,91862.81238035014,92030.92455545087,92202.54596943031,92375.08695165165,96279.81351408322
Privately rented,C5,C5,Multi-family,Natural gas-Performance boiler,D,115442.14859662332,114345.75990141093,113169.42025847906,111975.73399981482,110792.04948851951,109589.25076202593,108358.45958378376,107256.8439819679,106147.58396048161,105030.49471982314,103909.59944467306,102918.18187520595,101920.86368860357,100916.70439101094,99904.76604246398,100149.95995939491
Privately rented,C5,C5,Multi-family,Natural gas-Performance boiler,E,69677.90574280678,68490.31462401964,67206.42283944672,65895.67920905599,64591.79506120797,63269.62290615693,61917.14923987628,60660.989992057905,59392.981602592045,58113.5015675731,56793.12780572577,55507.09657619277,54181.2445044496,52818.78852928267,51422.63375171877,44995.99742054531
Privately rented,C5,C5,Multi-family,Oil fuel-Performance boiler,C,462.0222861030522,457.16111640815564,458.85400929383405,457.566085879798,451.61021001129916,442.4579696348813,430.09103677739256,413.7692250997555,394.30820946753727,515.4883360261363,587.5418314992818,616.6965621158546,608.3903964832631,567.3773116016123,497.8116108472213,438.33727486699394
Privately rented,C5,C5,Multi-family,Oil fuel-Performance boiler,D,3400.4105410223115,3244.7676938239265,3092.223890362426,2936.083131663543,2774.7129971520108,2609.4304243802508,2440.194756422877,2266.589132318759,2088.985574224249,2085.88344114776,2018.6874468167996,1895.9286780571015,1725.037727066337,1512.5004823336424,1263.9798532904733,1045.4914112267425
Privately rented,C5,C5,Multi-family,Oil fuel-Performance boiler,E,6922.602800462451,6468.181266059121,6016.675347993994,5574.614497154729,5143.138419014892,4721.17990508702,4308.677248747139,3905.8502277091147,3512.3168488523374,3128.069039984716,2749.2588866299907,2376.598321865053,2010.6525986290608,1652.1931967580556,1302.0025325169443,864.7895406622206
Privately rented,C5,C5,Multi-family,Oil fuel-Performance boiler,F,7187.673437484309,6713.503105043412,6239.839691397308,5776.266800490197,5324.822546601238,4883.792665104829,4453.1291545135755,4033.1837821129375,3623.447231231679,2901.5316916247134,2293.07466103596,1782.5202157601564,1356.1648154343352,1002.1900072367827,710.2784400793541,471.436300142959
Privately rented,C5,C5,Single-family,Electricity-Heat pump water,A,5203.022563863182,6357.743228428202,7506.595901825565,8656.1321667946,9805.909177886588,10956.991350151879,12108.703120925002,13253.480658139146,14399.299289725604,15546.14461287908,16694.654032006558,18541.037110704347,20388.95899944942,22238.36614835909,24089.210567857197,25942.21217531652
Privately rented,C5,C5,Single-family,Electricity-Heat pump water,B,4585.514623086406,5124.073925624913,5496.371436240709,5873.842457179735,6254.54323027349,6643.499151616235,7025.997266491681,7254.6259330330495,7486.183722015819,7720.463224178474,7962.538147312379,8213.477007480842,8471.122537264004,8735.0087587334,9004.6988996729,9283.043274793765
Privately rented,C5,C5,Single-family,Electricity-Heat pump water,C,8648.595132521354,8883.442974192145,9062.308395059486,9248.846207780542,9440.0855679874,9641.683023419955,9850.423033778923,9969.616986582865,10090.874149443343,10214.335530920716,10340.885149608828,10470.046566606414,10602.161020527728,10737.177112249188,10875.033817601065,11017.360103861552
Privately rented,C5,C5,Single-family,Electricity-Heat pump water,D,178.35559184230283,201.62470357685064,219.3299487017386,237.7267576985306,255.9232076364065,274.741640950509,294.54066300170985,305.7849881097682,317.07725282616235,328.53103660236417,340.05606031020307,351.46048802829023,362.8680179147224,374.24745246499333,385.5669595543567,399.4520774983384
Privately rented,C5,C5,Single-family,Electricity-Heat pump water,E,103.27197061655616,101.92499409976911,100.75386196336825,99.56302188975047,98.40383922501336,97.21821106083128,96.01877792007133,94.81919604743157,93.59242644999517,92.33820200527516,91.04337375773731,89.70607894801611,88.32239320160632,86.89201473478695,85.41443295843591,75.50026711322576
Privately rented,C5,C5,Single-family,Electricity-Heat pump water,F,3.8791243060698672,3.772073076351462,3.6785980994677128,3.5860587855511907,3.496674575522683,3.407855207913138,3.321466991975588,3.2403064808540556,3.159736691770216,2.7717798458281546,2.4300395507846853,2.1289384294035347,1.8638242415935848,1.6305041459096072,1.4252621435427273,1.2448101903467788
Privately rented,C5,C5,Single-family,Electricity-Performance boiler,C,903.892678584705,1159.1808758336952,1404.1617521108506,1648.3964673482078,1884.997466569708,2123.5322166905926,2481.696506524494,2828.832791686803,3168.2113844306127,3638.103646377577,4093.4084931596585,4505.694081645244,4907.034859636114,5299.1626977545675,5683.5920110855,6240.48636326762
Privately rented,C5,C5,Single-family,Electricity-Performance boiler,D,27803.737290404315,27482.97961322037,27334.984600856686,27180.56395253005,27005.525487619172,26831.348523261306,27021.827745250706,27356.72748431841,27659.650498935312,28465.236348097395,29197.329660955347,29858.56757226847,30464.35233131627,31022.688420698145,31540.609740505417,33241.40547254808
Privately rented,C5,C5,Single-family,Electricity-Performance boiler,E,19198.96749532494,18584.742942445017,18139.58213724367,17695.069736625002,17251.600684420588,16811.442566146223,16402.200330010335,16131.403958440795,15862.47926479458,15595.538283659225,15328.386121971083,15056.370216335765,14783.437257167761,14509.633086744709,14234.943138254308,12563.405254829375
Privately rented,C5,C5,Single-family,Electricity-Performance boiler,F,7281.06468432395,7101.135883957759,7010.0416807039555,6916.4561728349245,6821.185547117467,6726.047715363359,6658.840246447899,6659.235043057729,6659.373161918796,5993.500503170357,5406.5453504984,4884.532034977136,4424.909300092822,4020.5529428896,3665.114348941461,3352.9471629215363
Privately rented,C5,C5,Single-family,Electricity-Performance boiler,G,6186.573740261978,5801.015988323199,5523.136220115392,5254.400009810914,5004.48937728064,4764.03457649588,4120.5978411765645,3628.01406721234,3205.2192423660786,2842.3458370455514,2526.191868140832,2243.9788960673095,1997.8316052706566,1782.791017531754,1594.5831375940327,1429.5299445240705
Privately rented,C5,C5,Single-family,Natural gas-Performance boiler,C,9041.151921076502,9395.328228267632,9679.48275215892,9957.360945692593,10211.762060404264,10452.582547309416,10738.57746749447,11036.740831307272,11336.46928142236,12322.82950018758,13222.761538918856,14055.721156058475,14817.924975324697,15515.917995582478,16155.533711832004,16828.817316066084
Privately rented,C5,C5,Single-family,Natural gas-Performance boiler,D,32743.015208929835,32289.781791735993,31926.267436482867,31543.51528871121,31166.43230249104,30753.779611298698,30327.07786401371,30060.789403285315,29786.102293853255,29636.93894563045,29463.042905915478,29272.512992498945,29059.33954077033,28824.258246163874,28567.938920987424,28574.220855908152
Privately rented,C5,C5,Single-family,Natural gas-Performance boiler,E,5436.365443847537,5300.268900526795,5192.277677243118,5075.380451135386,4959.471730363963,4836.034069198927,4705.410412830184,4616.8821022707725,4525.416758909395,4431.094777025793,4326.919999808484,4214.981925536254,4095.374450501028,3969.170481025933,3837.3504654677313,3330.740945930538
Privately rented,C5,C5,Single-family,Natural gas-Performance boiler,F,9139.386681313654,9011.16073364118,8942.022403852003,8844.05170841397,8747.857254970562,8631.205441604461,8498.494943408476,8424.259206259992,8325.767365081354,7385.259660759034,6543.080394081209,5790.666787191296,5117.618153960283,4516.084607432176,3978.9597759300527,3499.824385475798
Privately rented,C5,C5,Single-family,Natural gas-Performance boiler,G,911.2102419553498,877.0761159722115,855.1450296439406,827.4870793288458,800.5373819460538,771.4233212116678,667.5155434079204,587.8920432474138,516.6519004899097,453.0735818069538,396.5047950044125,346.11310804365405,301.4595818568863,261.9657204019533,227.10304899782727,196.39049427182456
Privately rented,C5,C5,Single-family,Oil fuel-Performance boiler,D,3422.4921753290137,3319.2058829354805,3180.009777437846,3036.593530564928,2879.2173263667237,2717.0781652204837,2966.797039443147,3094.0403921429815,3120.006147479776,3170.7700048806178,3107.7438695935407,2946.3946704932014,2700.168787495955,2380.7741855879726,1998.4029071499392,1645.460627308848
Privately rented,C5,C5,Single-family,Oil fuel-Performance boiler,E,5286.61665023651,4989.885122111705,4688.795709187734,4389.335347214647,4089.430292407498,3790.7431360336004,3493.3833695345315,3195.5794617050874,2899.0174553758025,2604.0989143169713,2307.3808959924086,2010.0356369766182,1713.0565334776077,1417.5641657357455,1124.6506714680872,751.8499511463729
Privately rented,C5,C5,Single-family,Oil fuel-Performance boiler,F,2549.778559759338,2369.764476043515,2197.276517793438,2029.1162456623983,1866.0288233324566,1707.417465129247,1553.218442200335,1403.749214912526,1258.0888866228977,1004.7324429791873,791.9274081103232,613.9824072532845,465.90598476048626,343.4077957452653,242.7575382688572,160.7165830051663
Privately rented,C5,C5,Single-family,Oil fuel-Performance boiler,G,6943.380987225329,6416.91486681767,5936.965850877717,5468.598077817731,5022.770383780975,4589.217330809965,3751.1412122474035,3047.5146673083354,2455.5664128004337,1959.186359911525,1542.4509480284555,1194.2494604181027,904.814668235188,665.731667980477,469.66831328042156,310.2462099820915
Privately rented,C5,C5,Single-family,Wood fuel-Performance boiler,B,695.5959812997911,1134.2913324831607,1564.0922743798126,1995.5283842877636,2427.1215866954185,2861.1953864561815,3311.184879047162,3747.988382943199,4185.5817365359735,4681.701118741393,5175.210180674901,5829.328897404707,6481.227161159052,7131.075194702869,7779.04350922585,8475.872690840557
